,date,location,mintemp,maxtemp,rainfall,humidity9am,humidity3pm,pressure9am,pressure3pm,temp9am,temp3pm,raintomorrow_offset1day,labels
57877,2015-06-09,Uluru,7.7,22.9,0.0,47.0,22.0,1026.8,1023.5,12.5,22.2,0,1
57878,2015-06-10,Uluru,10.9,18.3,0.0,73.0,44.0,1027.9,1024.9,12.8,17.7,0,1
57879,2015-06-11,Uluru,6.9,20.2,0.0,74.0,38.0,1027.1,1022.9,11.8,19.6,0,1
57880,2015-06-12,Uluru,6.0,22.1,0.0,67.0,35.0,1024.0,1019.5,10.3,21.0,0,1
57881,2015-06-13,Uluru,9.2,24.5,0.0,65.0,36.0,1021.2,1016.9,12.7,23.8,0,1
57882,2015-06-14,Uluru,9.3,24.8,0.0,72.0,35.0,1019.3,1015.9,15.2,24.3,0,1
57883,2015-06-15,Uluru,10.0,25.6,0.0,83.0,31.0,1018.9,1015.9,13.7,24.6,0,1
57884,2015-06-16,Uluru,9.0,23.7,0.0,64.0,37.0,1019.6,1017.0,15.2,22.5,0,1
57885,2015-06-17,Uluru,6.2,20.4,0.0,76.0,39.0,1022.3,1019.3,11.2,19.3,0,1
57886,2015-06-18,Uluru,4.6,19.8,0.0,81.0,37.0,1023.0,1020.8,9.3,19.4,0,1
57887,2015-06-19,Uluru,5.0,20.3,0.0,66.0,36.0,1025.1,1021.3,10.2,19.2,0,1
57888,2015-06-20,Uluru,5.4,21.3,0.0,68.0,32.0,1025.1,1021.1,10.4,20.1,0,1
57889,2015-06-21,Uluru,6.6,25.1,0.0,60.0,24.0,1022.3,1018.0,11.3,23.8,0,1
57890,2015-06-22,Uluru,4.5,27.3,0.0,41.0,16.0,1019.0,1015.3,12.3,26.6,0,1
57891,2015-06-23,Uluru,6.7,22.5,0.0,51.0,28.0,1020.8,1019.6,12.9,22.4,0,1
57892,2015-06-24,Uluru,7.7,18.2,0.0,76.0,36.0,1028.7,1027.0,9.6,17.2,0,1
57893,2015-06-25,Uluru,4.1,17.9,0.0,71.0,40.0,1031.7,1028.2,8.7,16.7,0,1
57894,2015-06-26,Uluru,3.8,18.3,0.0,73.0,37.0,1031.5,1027.6,8.8,17.2,0,1
57895,2015-06-27,Uluru,2.5,17.1,0.0,69.0,40.0,1029.9,1026.0,7.0,15.7,0,1
57896,2015-06-28,Uluru,4.5,19.6,0.0,69.0,39.0,1028.7,1025.0,8.9,18.0,0,1
57897,2015-06-29,Uluru,7.6,22.0,0.0,67.0,37.0,1027.2,1023.8,11.7,21.5,0,1
57898,2015-06-30,Uluru,6.8,21.1,0.0,81.0,35.0,1028.6,1025.2,10.6,20.2,0,1
57899,2015-07-01,Uluru,5.9,21.0,0.0,70.0,32.0,1030.1,1025.9,10.5,20.4,0,1
57900,2015-07-02,Uluru,5.0,20.7,0.0,59.0,30.0,1029.1,1025.2,9.3,19.7,0,1
57901,2015-07-03,Uluru,2.2,20.0,0.0,55.0,24.0,1026.7,1021.9,8.4,19.1,0,1
57902,2015-07-04,Uluru,0.7,20.3,0.0,54.0,23.0,1024.0,1020.0,7.7,19.7,0,1
57903,2015-07-05,Uluru,1.9,22.0,0.0,49.0,24.0,1022.9,1019.6,8.5,21.2,0,1
57904,2015-07-06,Uluru,2.5,23.2,0.0,50.0,23.0,1022.0,1019.0,11.0,22.4,0,1
57905,2015-07-07,Uluru,4.1,21.9,0.0,58.0,26.0,1022.7,1019.3,11.8,21.3,0,1
57906,2015-07-08,Uluru,3.6,22.3,0.0,47.0,20.0,1021.5,1017.2,10.7,21.4,0,1
57907,2015-07-09,Uluru,5.6,24.8,0.0,47.0,20.0,1019.4,1015.7,10.9,23.7,0,1
57908,2015-07-10,Uluru,4.2,18.9,0.0,60.0,35.0,1022.7,1020.7,9.8,17.9,0,1
57909,2015-07-11,Uluru,3.2,18.5,0.0,62.0,29.0,1026.2,1024.4,8.2,17.5,0,1
57910,2015-07-12,Uluru,0.7,16.2,0.0,60.0,35.0,1030.0,1026.6,7.6,15.2,0,1
57911,2015-07-13,Uluru,0.7,18.1,0.0,72.0,36.0,1030.1,1026.1,7.1,17.0,0,1
57912,2015-07-14,Uluru,1.8,15.9,0.0,78.0,38.0,1027.7,1023.9,6.3,15.4,0,1
57913,2015-07-15,Uluru,5.2,16.7,0.0,75.0,39.0,1026.8,1024.0,10.5,16.0,0,1
57914,2015-07-16,Uluru,2.1,16.7,0.0,54.0,33.0,1027.9,1024.5,10.0,15.8,0,1
57915,2015-07-17,Uluru,2.6,16.3,0.0,57.0,31.0,1029.0,1025.8,7.2,15.2,0,1
57916,2015-07-18,Uluru,1.6,16.7,0.0,65.0,29.0,1029.3,1025.8,6.8,15.8,0,1
57917,2015-07-19,Uluru,0.4,16.5,0.0,62.0,29.0,1029.0,1024.5,6.1,15.2,0,1
57918,2015-07-20,Uluru,0.4,19.2,0.0,51.0,13.0,1026.3,1021.2,5.8,18.3,0,1
57919,2015-07-25,Uluru,11.9,15.4,1.2,73.0,83.0,1024.5,1022.6,12.6,15.1,1,1
57920,2015-07-26,Uluru,11.7,16.1,0.0,76.0,60.0,1028.5,1026.7,12.1,15.1,0,1
57921,2015-07-27,Uluru,5.9,18.1,0.0,81.0,43.0,1033.4,1029.7,9.3,17.1,0,1
57922,2015-07-31,Uluru,7.7,29.4,0.0,40.0,16.0,1022.6,1017.6,15.1,28.5,0,1
57923,2015-08-01,Uluru,6.1,28.8,0.0,29.0,7.0,1018.5,1015.1,15.2,28.0,0,1
57924,2015-08-02,Uluru,10.6,22.2,0.0,74.0,39.0,1023.1,1022.1,14.7,21.1,0,1
57925,2015-08-03,Uluru,6.0,18.7,0.0,56.0,27.0,1029.3,1026.3,10.4,17.7,0,1
57926,2015-08-04,Uluru,6.8,18.8,0.0,55.0,29.0,1029.8,1025.7,10.8,18.1,0,1
57927,2015-08-05,Uluru,4.0,18.4,0.0,60.0,31.0,1028.0,1023.8,9.6,17.1,0,1
57928,2015-08-06,Uluru,3.8,19.7,0.0,51.0,26.0,1026.3,1022.3,9.8,18.5,0,1
57929,2015-08-07,Uluru,3.2,21.3,0.0,54.0,22.0,1024.9,1021.1,10.6,19.9,0,1
57930,2015-08-08,Uluru,4.3,24.3,0.0,51.0,14.0,1022.2,1017.0,10.5,23.3,0,1
57931,2015-08-11,Uluru,8.5,24.3,0.0,28.0,8.0,1021.2,1017.8,12.9,22.8,0,1
57932,2015-08-12,Uluru,4.4,18.5,0.0,54.0,27.0,1025.6,1022.9,9.8,17.5,0,1
57933,2015-08-13,Uluru,2.7,21.0,0.0,54.0,26.0,1027.2,1022.9,10.6,19.5,0,1
57934,2015-08-14,Uluru,2.5,23.0,0.0,48.0,20.0,1027.2,1023.8,11.5,21.7,0,1
57935,2015-08-15,Uluru,6.1,23.0,0.0,49.0,23.0,1029.4,1025.7,13.5,22.2,0,1
57936,2015-08-16,Uluru,5.9,23.0,0.0,43.0,21.0,1028.4,1023.5,13.1,22.5,0,1
57937,2015-08-17,Uluru,4.9,24.8,0.0,35.0,16.0,1025.6,1021.6,13.7,24.1,0,1
57938,2015-08-18,Uluru,5.3,25.8,0.0,33.0,15.0,1023.0,1019.2,13.6,24.5,0,1
57939,2015-08-21,Uluru,12.3,28.4,0.0,57.0,26.0,1016.6,1012.6,18.4,26.7,0,1
57940,2015-08-22,Uluru,11.6,31.8,0.0,44.0,19.0,1015.3,1011.2,18.0,30.8,0,1
57941,2015-08-23,Uluru,13.5,25.3,0.0,31.0,16.0,1017.8,1016.4,18.8,24.3,0,1
57942,2015-08-24,Uluru,4.8,22.2,0.0,59.0,24.0,1024.3,1019.8,12.5,21.4,0,1
57943,2015-08-25,Uluru,8.9,19.0,0.0,54.0,44.0,1023.5,1020.2,12.7,17.6,0,1
57944,2015-08-26,Uluru,8.7,21.1,0.4,77.0,47.0,1022.9,1018.8,12.4,19.7,0,1
57945,2015-08-27,Uluru,8.9,22.3,0.0,64.0,35.0,1024.6,1020.1,12.9,21.2,0,1
57946,2015-08-28,Uluru,12.7,20.9,0.0,36.0,32.0,1023.6,1020.5,13.5,19.5,0,1
57947,2015-08-29,Uluru,6.6,25.4,0.0,36.0,27.0,1023.6,1019.0,14.2,24.3,0,1
57948,2015-08-30,Uluru,9.5,28.8,0.0,29.0,17.0,1021.0,1016.7,16.7,28.2,0,1
57949,2015-08-31,Uluru,13.4,28.7,1.0,65.0,29.0,1018.4,1013.1,17.0,27.3,0,1
57950,2015-09-01,Uluru,15.1,29.9,0.4,68.0,18.0,1012.0,1007.2,19.5,28.6,0,1
57951,2015-09-02,Uluru,8.1,21.5,0.2,34.0,22.0,1019.6,1017.6,12.1,20.3,0,1
57952,2015-09-03,Uluru,5.0,22.6,0.0,49.0,19.0,1024.2,1019.9,13.2,21.6,0,1
57953,2015-09-04,Uluru,7.5,24.5,0.0,51.0,19.0,1024.2,1019.5,14.8,23.1,0,1
57954,2015-09-05,Uluru,6.2,29.1,0.0,38.0,14.0,1021.8,1016.2,16.1,27.3,0,1
57955,2015-09-06,Uluru,8.5,31.7,0.0,27.0,12.0,1017.9,1015.1,19.0,30.3,0,1
57956,2015-09-07,Uluru,13.0,24.9,0.0,31.0,22.0,1024.5,1020.8,16.6,24.5,0,1
57957,2015-09-08,Uluru,9.1,24.9,0.0,33.0,20.0,1026.8,1022.7,15.7,23.6,0,1
57958,2015-09-09,Uluru,7.9,25.7,0.0,31.0,16.0,1028.6,1024.1,16.0,24.5,0,1
57959,2015-09-10,Uluru,6.1,26.8,0.0,35.0,14.0,1028.9,1023.1,17.2,24.7,0,1
57960,2015-09-11,Uluru,7.2,29.8,0.0,30.0,9.0,1024.8,1019.0,18.7,29.1,0,1
57961,2015-09-12,Uluru,8.7,31.6,0.0,17.0,8.0,1021.5,1016.9,20.4,30.8,0,1
57962,2015-09-13,Uluru,7.9,33.1,0.0,13.0,6.0,1018.3,1013.4,20.9,31.9,0,1
57963,2015-09-14,Uluru,11.2,29.8,0.0,41.0,14.0,1018.0,1015.1,19.1,28.5,0,1
57964,2015-09-15,Uluru,12.6,30.8,0.0,33.0,14.0,1019.0,1014.6,19.4,29.2,0,1
57965,2015-09-16,Uluru,12.1,27.8,0.0,28.0,17.0,1021.7,1018.2,17.8,26.6,0,1
57966,2015-09-17,Uluru,10.9,26.5,0.0,33.0,19.0,1024.9,1021.0,16.7,24.8,0,1
57967,2015-09-18,Uluru,13.5,26.9,0.0,28.0,16.0,1024.6,1019.8,18.4,26.1,0,1
57968,2015-09-19,Uluru,9.2,29.4,0.0,21.0,10.0,1021.0,1015.8,19.5,27.6,0,1
57969,2015-09-20,Uluru,8.4,31.8,0.0,17.0,9.0,1018.5,1014.6,19.6,30.6,0,1
57970,2015-09-21,Uluru,12.4,26.0,0.0,48.0,23.0,1024.1,1020.0,14.5,24.9,0,1
57971,2015-09-22,Uluru,8.1,24.4,0.0,39.0,17.0,1027.0,1022.9,15.6,23.0,0,1
57972,2015-09-23,Uluru,8.9,25.0,0.0,28.0,15.0,1027.5,1022.4,16.4,24.1,0,1
57973,2015-09-24,Uluru,7.0,23.7,0.0,24.0,10.0,1026.4,1021.1,14.9,22.7,0,1
57974,2015-09-25,Uluru,7.1,24.5,0.0,19.0,9.0,1024.9,1019.2,15.5,23.4,0,1
57975,2015-09-26,Uluru,7.4,26.1,0.0,18.0,9.0,1023.0,1018.3,17.0,24.5,0,1
57976,2015-09-27,Uluru,7.3,27.3,0.0,16.0,8.0,1021.3,1017.1,18.9,26.2,0,1
57977,2015-09-28,Uluru,6.7,29.3,0.0,16.0,8.0,1019.9,1015.8,21.0,27.3,0,1
57978,2015-09-29,Uluru,8.3,31.5,0.0,14.0,7.0,1020.1,1016.8,22.2,30.1,0,1
57979,2015-10-02,Uluru,14.7,35.8,0.0,13.0,6.0,1026.6,1021.7,26.9,34.1,0,1
57980,2015-10-03,Uluru,12.5,34.7,0.0,9.0,4.0,1025.8,1020.3,25.8,33.6,0,1
57981,2015-10-04,Uluru,13.7,35.3,0.0,13.0,8.0,1022.7,1017.7,27.4,34.5,0,1
57982,2015-10-05,Uluru,13.9,34.2,0.0,11.0,6.0,1020.3,1013.7,26.0,33.0,0,1
57983,2015-10-06,Uluru,12.2,36.6,0.0,10.0,5.0,1016.0,1012.7,25.6,35.8,0,1
57984,2015-10-07,Uluru,16.0,33.2,0.0,35.0,17.0,1022.5,1017.6,20.6,31.9,0,1
57985,2015-10-08,Uluru,18.4,35.7,0.0,18.0,9.0,1022.6,1017.5,27.6,33.4,0,1
57986,2015-10-09,Uluru,17.5,36.4,0.0,11.0,7.0,1022.4,1017.7,29.6,35.5,0,1
57987,2015-10-10,Uluru,15.5,36.5,0.0,15.0,9.0,1022.1,1017.5,28.0,35.9,0,1
57988,2015-10-11,Uluru,15.9,37.3,0.0,12.0,8.0,1019.4,1015.1,29.7,35.5,0,1
57989,2015-10-12,Uluru,16.7,36.0,0.0,6.0,7.0,1020.3,1015.5,28.4,35.5,0,1
57990,2015-10-13,Uluru,19.1,36.6,0.0,19.0,9.0,1019.3,1014.5,26.1,35.3,0,1
57991,2015-10-14,Uluru,18.8,38.9,0.0,15.0,8.0,1017.2,1012.2,28.8,38.4,0,1
57992,2015-10-15,Uluru,19.0,40.4,0.0,11.0,7.0,1015.1,1010.5,30.7,38.1,0,1
57993,2015-10-16,Uluru,24.9,39.9,0.0,23.0,8.0,1015.2,1010.9,30.5,36.7,0,1
57994,2015-10-17,Uluru,23.2,39.8,0.0,26.0,10.0,1017.4,1012.4,29.1,39.0,0,1
57995,2015-10-18,Uluru,21.8,39.1,0.0,14.0,9.0,1018.8,1013.8,31.3,38.2,0,1
57996,2015-10-19,Uluru,18.2,38.6,0.0,10.0,9.0,1017.1,1012.5,32.0,36.6,0,1
57997,2015-10-20,Uluru,25.2,38.6,0.0,35.0,15.0,1016.2,1011.1,29.4,36.7,0,1
57998,2015-10-21,Uluru,18.5,34.4,0.0,29.0,16.0,1019.3,1013.8,24.4,32.8,0,1
57999,2015-10-22,Uluru,19.1,36.1,0.0,24.0,10.0,1018.6,1013.8,27.2,35.2,0,1
58000,2015-10-23,Uluru,18.2,38.0,0.0,13.0,8.0,1017.0,1011.7,29.0,36.1,0,1
58001,2015-10-24,Uluru,22.7,36.6,0.0,11.0,15.0,1017.7,1011.8,26.3,34.5,0,1
58002,2015-10-25,Uluru,22.6,39.2,0.0,25.0,7.0,1015.8,1010.7,30.5,38.0,0,1
58003,2015-10-26,Uluru,26.3,38.2,0.0,20.0,11.0,1015.4,1012.3,31.4,36.9,0,1
58004,2015-10-27,Uluru,24.3,38.2,0.0,22.0,10.0,1016.9,1012.5,28.8,37.7,0,1
58005,2015-10-28,Uluru,23.0,39.9,0.0,16.0,12.0,1015.3,1011.1,30.9,37.9,0,1
58006,2015-10-29,Uluru,23.4,32.5,0.4,38.0,25.0,1016.6,1013.9,27.6,31.2,0,1
58007,2015-10-30,Uluru,21.8,37.8,0.0,34.0,16.0,1015.0,1010.2,28.0,36.3,0,1
58008,2015-10-31,Uluru,21.4,39.8,1.0,32.0,9.0,1012.4,1007.7,31.1,39.0,0,1
58009,2015-11-01,Uluru,22.6,40.3,0.0,14.0,9.0,1011.7,1006.7,32.2,38.6,0,1
58010,2015-11-02,Uluru,26.4,43.7,0.0,20.0,7.0,1005.8,1000.3,32.7,41.4,0,1
58011,2015-11-06,Uluru,18.3,39.8,0.0,20.0,7.0,1012.1,1006.7,28.9,38.4,0,1
58012,2015-11-07,Uluru,25.1,41.4,0.0,17.0,10.0,1011.9,1007.2,31.2,39.0,0,1
58013,2015-11-08,Uluru,27.5,32.3,0.0,19.0,40.0,1015.9,1013.7,28.7,28.3,0,1
58014,2015-11-09,Uluru,19.9,34.4,0.0,58.0,17.0,1014.5,1010.8,23.4,32.0,0,1
58015,2015-11-10,Uluru,20.1,34.4,0.0,46.0,27.0,1011.6,1009.5,26.3,30.5,0,1
58016,2015-11-11,Uluru,18.0,39.0,0.0,18.0,10.0,1012.0,1008.4,31.9,37.0,0,1
58017,2015-11-12,Uluru,22.7,41.2,0.0,15.0,8.0,1013.7,1009.8,33.7,40.5,0,1
58018,2015-11-13,Uluru,24.8,37.5,0.0,20.0,9.0,1016.4,1011.7,29.0,37.3,0,1
58019,2015-11-14,Uluru,21.3,34.6,0.0,17.0,10.0,1016.2,1011.9,26.7,33.5,0,1
58020,2015-11-15,Uluru,18.9,35.3,0.0,12.0,7.0,1015.2,1010.8,26.5,34.1,0,1
58021,2015-11-16,Uluru,15.7,37.7,0.0,11.0,5.0,1013.4,1009.4,27.4,35.8,0,1
58022,2015-11-17,Uluru,18.4,40.7,0.0,9.0,6.0,1013.8,1009.5,30.2,39.5,0,1
58023,2015-11-18,Uluru,19.6,42.2,0.0,8.0,5.0,1014.3,1009.5,32.8,40.4,0,1
58024,2015-11-19,Uluru,20.5,42.9,0.0,7.0,4.0,1012.8,1008.4,34.9,41.1,0,1
58025,2015-11-20,Uluru,25.9,39.1,0.0,36.0,17.0,1014.5,1010.4,28.2,37.5,0,1
58026,2015-11-21,Uluru,20.8,37.3,0.0,24.0,11.0,1018.8,1013.4,26.2,35.6,0,1
58027,2015-11-22,Uluru,20.5,38.5,0.0,16.0,9.0,1016.6,1011.8,28.4,37.4,0,1
58028,2015-11-23,Uluru,22.2,37.9,0.0,13.0,9.0,1016.3,1011.6,29.8,36.7,0,1
58029,2015-11-24,Uluru,22.7,39.3,0.0,14.0,8.0,1014.0,1008.0,29.7,36.5,0,1
58030,2015-11-25,Uluru,23.1,41.9,0.0,7.0,8.0,1006.1,1002.7,35.5,40.1,0,1
58031,2015-11-26,Uluru,23.4,33.9,0.0,35.0,23.0,1013.1,1010.2,27.5,31.8,0,1
58032,2015-11-27,Uluru,21.3,37.0,0.0,22.0,14.0,1013.9,1009.7,27.7,36.2,0,1
58033,2015-11-28,Uluru,22.6,39.8,0.0,16.0,12.0,1013.1,1008.6,30.5,37.4,0,1
58034,2015-11-29,Uluru,22.2,40.6,0.0,21.0,20.0,1010.4,1006.6,34.9,34.5,0,1
58035,2015-11-30,Uluru,20.4,41.0,0.0,30.0,16.0,1008.2,1004.4,31.2,35.2,0,1
58036,2015-12-01,Uluru,19.4,37.1,0.4,24.0,14.0,1012.8,1010.0,28.3,35.8,0,1
58037,2015-12-02,Uluru,22.9,32.9,0.0,23.0,17.0,1018.4,1015.0,25.2,31.4,0,1
58038,2015-12-03,Uluru,17.7,37.2,0.0,17.0,7.0,1018.3,1012.1,25.9,35.5,0,1
58039,2015-12-04,Uluru,20.4,39.7,0.0,10.0,8.0,1015.1,1009.8,27.6,37.8,0,1
58040,2015-12-05,Uluru,20.0,44.1,0.0,9.0,10.0,1010.5,1005.3,36.1,41.5,0,1
58041,2015-12-06,Uluru,26.6,34.3,0.0,47.0,35.0,1011.7,1009.6,28.5,32.6,0,1
58042,2015-12-07,Uluru,19.9,34.2,15.2,92.0,49.0,1012.9,1009.0,21.9,31.9,1,1
58043,2015-12-08,Uluru,19.8,37.1,4.6,67.0,26.0,1013.2,1009.9,25.4,35.8,1,1
58044,2015-12-09,Uluru,24.9,40.1,0.2,25.0,12.0,1013.7,1009.4,32.1,39.0,0,1
58045,2015-12-10,Uluru,26.9,39.3,0.0,27.0,19.0,1012.1,1008.4,33.2,37.6,0,1
58046,2015-12-11,Uluru,24.4,39.4,0.0,38.0,21.0,1010.3,1006.4,31.3,37.0,0,1
58047,2015-12-12,Uluru,24.1,36.2,0.0,35.0,20.0,1012.6,1008.1,27.8,35.1,0,1
58048,2015-12-13,Uluru,25.7,40.2,0.0,24.0,13.0,1010.1,1005.7,32.8,39.1,0,1
58049,2015-12-14,Uluru,30.2,39.5,0.0,26.0,20.0,1008.0,1005.3,33.1,38.1,0,1
58050,2015-12-17,Uluru,22.2,39.4,0.0,37.0,20.0,1008.8,1004.9,29.9,36.8,0,1
58051,2015-12-18,Uluru,22.8,39.4,0.0,42.0,22.0,1008.4,1004.1,29.6,36.6,0,1
58052,2015-12-19,Uluru,23.4,39.9,0.0,44.0,18.0,1005.8,1000.8,30.7,38.6,0,1
58053,2015-12-20,Uluru,23.8,30.3,0.0,66.0,63.0,1006.9,1004.9,25.7,28.9,0,1
58054,2015-12-21,Uluru,23.6,34.6,4.8,64.0,43.0,1009.7,1007.5,26.4,32.2,1,1
58055,2015-12-25,Uluru,23.4,41.4,2.0,49.0,20.0,1003.4,999.8,30.5,39.5,1,1
58056,2015-12-26,Uluru,18.0,34.2,0.2,51.0,29.0,1010.6,1007.0,21.1,32.0,0,1
58057,2015-12-27,Uluru,20.5,34.7,0.0,23.0,12.0,1013.2,1010.1,24.3,33.0,0,1
58058,2015-12-28,Uluru,18.0,36.4,0.0,17.0,7.0,1014.7,1010.9,26.7,35.0,0,1
58059,2015-12-29,Uluru,17.5,37.1,0.0,12.0,7.0,1012.6,1007.5,28.1,34.7,0,1
58060,2015-12-30,Uluru,20.0,38.9,0.0,12.0,12.0,1007.2,1002.6,31.3,38.4,0,1
58061,2015-12-31,Uluru,19.3,37.4,0.0,46.0,18.0,1007.3,1003.7,25.8,35.8,0,1
58062,2016-01-01,Uluru,18.7,37.3,0.0,45.0,17.0,1009.9,1006.3,25.8,35.5,0,1
58063,2016-01-02,Uluru,20.0,38.5,0.0,40.0,15.0,1012.1,1007.5,26.5,35.9,0,1
58064,2016-01-03,Uluru,20.6,39.9,0.0,25.0,13.0,1010.8,1007.1,31.2,38.3,0,1
58065,2016-01-04,Uluru,21.0,39.9,0.0,17.0,11.0,1011.4,1007.6,30.8,38.0,0,1
58066,2016-01-05,Uluru,21.3,39.5,0.0,13.0,8.0,1012.2,1008.2,30.0,37.2,0,1
58067,2016-01-06,Uluru,20.7,41.3,0.0,13.0,9.0,1012.4,1008.9,30.9,40.5,0,1
58068,2016-01-07,Uluru,23.9,39.0,0.0,16.0,11.0,1013.4,1009.5,32.6,37.5,0,1
58069,2016-01-11,Uluru,28.4,38.2,0.0,40.0,23.0,1010.5,1008.2,30.6,35.2,0,1
58070,2016-01-12,Uluru,25.7,38.0,0.0,42.0,25.0,1010.4,1007.8,30.9,36.4,0,1
58071,2016-01-13,Uluru,21.7,39.4,0.4,44.0,25.0,1012.2,1008.3,30.5,37.0,0,1
58072,2016-01-14,Uluru,21.6,26.3,0.0,68.0,55.0,1016.4,1015.7,23.0,24.2,0,1
58073,2016-01-15,Uluru,18.8,30.4,0.0,60.0,37.0,1019.4,1015.1,20.6,28.7,0,1
58074,2016-01-16,Uluru,20.0,33.3,0.0,29.0,18.0,1016.5,1012.0,23.4,31.9,0,1
58075,2016-01-17,Uluru,21.4,36.8,0.0,20.0,12.0,1013.7,1008.8,26.7,35.4,0,1
58076,2016-01-18,Uluru,24.7,40.2,0.0,25.0,14.0,1010.0,1006.2,29.7,37.8,0,1
58077,2016-01-19,Uluru,24.6,35.6,0.0,36.0,46.0,1009.8,1009.6,31.5,30.9,0,1
58078,2016-02-05,Uluru,18.0,33.1,0.0,28.0,16.0,1012.4,1008.3,25.4,31.1,0,1
58079,2016-02-06,Uluru,18.2,36.3,0.0,24.0,17.0,1010.8,1007.4,28.0,34.1,0,1
58080,2016-02-10,Uluru,21.6,39.9,0.0,20.0,10.0,1012.2,1007.9,32.1,38.8,0,1
58081,2016-02-11,Uluru,23.0,40.5,0.0,12.0,8.0,1011.5,1007.7,31.6,38.4,0,1
58082,2016-02-12,Uluru,20.9,41.2,0.0,11.0,9.0,1012.4,1007.9,32.0,39.0,0,1
58083,2016-02-13,Uluru,22.0,42.3,0.0,12.0,8.0,1011.1,1007.0,31.8,41.0,0,1
58084,2016-02-14,Uluru,22.6,41.2,0.0,25.0,7.0,1011.2,1006.9,30.5,39.9,0,1
58085,2016-02-15,Uluru,23.0,37.9,0.0,29.0,15.0,1013.8,1009.5,28.4,35.8,0,1
58086,2016-02-16,Uluru,21.3,34.8,0.0,28.0,18.0,1014.9,1011.0,25.8,34.1,0,1
58087,2016-02-17,Uluru,19.8,35.9,0.0,24.0,16.0,1013.7,1008.8,26.6,34.3,0,1
58088,2016-02-18,Uluru,20.6,39.1,0.0,20.0,13.0,1009.1,1003.9,28.9,37.8,0,1
58089,2016-02-19,Uluru,22.7,38.6,0.0,28.0,24.0,1008.7,1005.0,30.5,37.1,0,1
58090,2016-02-20,Uluru,20.6,39.9,1.0,31.0,25.0,1012.9,1008.8,28.6,37.3,0,1
58091,2016-02-21,Uluru,22.9,28.9,0.0,81.0,70.0,1015.2,1013.0,23.6,27.0,0,1
58092,2016-02-22,Uluru,22.6,39.8,9.0,60.0,17.0,1015.2,1011.2,27.8,38.3,1,1
58093,2016-02-23,Uluru,23.4,41.3,0.0,42.0,17.0,1010.9,1006.2,30.6,39.5,0,1
58094,2016-02-24,Uluru,27.3,38.3,0.0,45.0,26.0,1008.3,1006.0,29.7,36.5,0,1
58095,2016-02-25,Uluru,28.0,38.3,0.0,45.0,27.0,1011.5,1009.1,30.0,36.8,0,1
58096,2016-02-26,Uluru,22.0,35.9,1.8,44.0,28.0,1016.5,1013.0,26.9,34.7,1,1
58097,2016-02-27,Uluru,21.7,37.0,0.0,23.0,16.0,1016.9,1012.8,27.9,35.7,0,1
58098,2016-02-28,Uluru,20.6,39.2,0.0,20.0,13.0,1016.1,1011.6,28.8,37.4,0,1
58099,2016-02-29,Uluru,21.7,39.1,0.0,18.0,10.0,1015.3,1010.7,29.3,37.9,0,1
58100,2016-03-01,Uluru,19.4,39.3,0.0,17.0,8.0,1013.2,1009.4,29.1,37.8,0,1
58101,2016-03-02,Uluru,19.5,41.0,0.0,13.0,10.0,1013.8,1009.9,31.6,40.2,0,1
58102,2016-03-03,Uluru,27.7,41.5,0.0,30.0,14.0,1014.3,1009.6,31.9,39.2,0,1
58103,2016-03-04,Uluru,24.3,41.5,0.0,32.0,13.0,1012.1,1006.5,32.0,38.9,0,1
58104,2016-03-05,Uluru,27.0,40.0,0.0,26.0,18.0,1010.4,1006.6,32.5,38.2,0,1
58105,2016-03-06,Uluru,22.6,38.2,7.4,56.0,26.0,1010.7,1006.7,28.2,36.9,1,1
58106,2016-03-07,Uluru,22.5,37.3,0.0,60.0,32.0,1011.4,1007.9,27.2,35.2,0,1
58107,2016-03-08,Uluru,21.6,34.4,7.4,73.0,41.0,1011.5,1008.8,25.7,33.0,1,1
58108,2016-03-09,Uluru,20.9,33.1,2.2,73.0,45.0,1013.1,1009.4,24.2,31.8,1,1
58109,2016-03-10,Uluru,23.5,35.7,0.2,67.0,32.0,1013.9,1009.8,27.3,34.2,0,1
58110,2016-03-11,Uluru,24.3,36.9,0.0,55.0,28.0,1012.9,1008.7,29.2,35.6,0,1
58111,2016-03-12,Uluru,24.6,37.0,0.0,53.0,26.0,1012.9,1008.8,29.8,36.0,0,1
58112,2016-03-13,Uluru,26.1,36.9,0.0,64.0,33.0,1011.9,1007.3,28.4,35.8,0,1
58113,2016-03-14,Uluru,20.8,33.3,1.4,80.0,47.0,1012.4,1008.8,25.0,31.7,1,1
58114,2016-03-15,Uluru,22.2,34.9,0.0,69.0,37.0,1011.5,1007.1,25.1,33.9,0,1
58115,2016-03-16,Uluru,23.8,37.3,0.0,54.0,28.0,1009.4,1005.0,28.7,36.1,0,1
58116,2016-03-17,Uluru,26.2,39.9,0.0,44.0,24.0,1007.1,1002.6,30.8,38.8,0,1
58117,2016-03-18,Uluru,23.0,33.6,9.4,76.0,43.0,1009.8,1006.6,25.3,32.8,1,1
58118,2016-03-19,Uluru,21.5,34.0,0.0,53.0,32.0,1012.3,1008.2,24.1,32.4,0,1
58119,2016-03-20,Uluru,22.5,35.9,0.0,30.0,32.0,1012.8,1008.3,26.5,34.4,0,1
58120,2016-03-21,Uluru,22.5,33.2,0.4,24.0,23.0,1013.1,1010.3,27.6,31.5,0,1
